date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:11:51	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:11:51%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/796fed6e7d25.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/796fed6e7d25.jpg	(from https://www.classcentral.com/subject/internet-of-things)
20:11:51	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:11:52%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4ea96bc26884.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4ea96bc26884.jpg	(from https://www.classcentral.com/subject/internet-of-things)
20:11:51	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:11:52%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d84c342fc951.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d84c342fc951.jpg	(from https://www.classcentral.com/subject/internet-of-things)
20:11:51	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:11:52%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d264b637c572.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/d264b637c572.jpg	(from https://www.classcentral.com/subject/internet-of-things)
20:11:52	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:11:52%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/694a92d88973.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/694a92d88973.jpg	(from https://www.classcentral.com/subject/internet-of-things)
20:11:52	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:11:53%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c1b00c2f9ea8.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c1b00c2f9ea8.jpg	(from https://www.classcentral.com/subject/internet-of-things)
20:11:52	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:11:53%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b0aadd857372.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b0aadd857372.jpg	(from https://www.classcentral.com/subject/internet-of-things)
20:11:52	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:11:53%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/32f230dec2d1.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/32f230dec2d1.png	(from https://www.classcentral.com/subject/internet-of-things)
20:11:53	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:11:53%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/258ff3c4e2c9.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/258ff3c4e2c9.png	(from https://www.classcentral.com/subject/internet-of-things)
20:11:53	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:11:53%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/72286890f308.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/72286890f308.png	(from https://www.classcentral.com/subject/internet-of-things)
20:11:53	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:11:54%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9d75b1b92534.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9d75b1b92534.png	(from https://www.classcentral.com/subject/internet-of-things)
20:11:53	29710/29710	---M--	200	added ('OK')	image/jpeg	etag:%223b240872538e1df26e0c21b2d9d2fb24%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/de3fed631806.jpeg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/de3fed631806.jpg	(from https://www.classcentral.com/subject/internet-of-things)
20:11:55	776997/776997	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2023:11:55%20GMT	https://www.classcentral.com/subject/information-technology?page=2	C:/My%20Web%20Sites/CentralClassCopy/www.classcentral.com/subject/information-technology4658.html	(from https://www.classcentral.com/subject/information-technology)
20:11:55	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:11:56%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a55083ddb56b.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a55083ddb56b.jpg	(from https://www.classcentral.com/subject/information-technology)
20:11:56	32796/32796	---M--	200	added ('OK')	image/jpeg	etag:%22151cbe3c5cab3d3715b779173907bc33%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/536fa1e26ca2.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/536fa1e26ca2.jpg	(from https://www.classcentral.com/subject/information-technology)
20:11:56	21848/21848	---M--	200	added ('OK')	image/png	etag:%22b3e00b041573d403cc8aee6a6c890c14%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/be5f796e105c.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/be5f796e105c.png	(from https://www.classcentral.com/subject/information-technology)
20:11:56	236/236	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2022:24:09%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Flinuxfoundation-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=8a2b190f7563f02570a3e7578dc113eb	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/linuxfoundation-hzd665.png	(from https://www.classcentral.com/subject/information-technology)
20:11:56	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:11:57%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b2a41ba998c0.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b2a41ba998c0.jpg	(from https://www.classcentral.com/subject/information-technology)
20:11:58	67670/67670	---M--	200	added ('OK')	image/png	etag:%2271bccd7987feffc37e627b4359cae7ec%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/73fb9ff99b16.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/73fb9ff99b16.png	(from https://www.classcentral.com/subject/information-technology)
20:11:58	75590/75590	---M--	200	added ('OK')	image/png	etag:%22eb6def18df4b894b1663ddc44ed252d5%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4468338b8f71.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4468338b8f71.png	(from https://www.classcentral.com/subject/information-technology)
20:11:59	77372/77372	---M--	200	added ('OK')	image/jpeg	etag:%22a9d3615ed1383319c53b4c0919c4252c%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6af8a23c2c9a.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6af8a23c2c9a.jpg	(from https://www.classcentral.com/subject/information-technology)
20:11:59	31187/31187	---M--	200	added ('OK')	image/jpeg	etag:%22b50a01d6b1b0d1d157da9ceaa640ba31%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/73c2082ea01e.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/73c2082ea01e.jpg	(from https://www.classcentral.com/subject/information-technology)
20:12:00	1123801/1123801	---M--	200	added ('OK')	image/png	etag:%22a4f01cfac8bb7e1f9e9e18085a7e98c8%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b16ab5a2b04a.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b16ab5a2b04a.png	(from https://www.classcentral.com/subject/information-technology)
20:12:01	112574/112574	---M--	200	added ('OK')	image/png	etag:%22cef6c2e27f5421498ec6af1031cd6c42%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a31e2522e420.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a31e2522e420.png	(from https://www.classcentral.com/subject/information-technology)
20:12:01	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:12:01%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/18d69f1f33d6.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/18d69f1f33d6.jpg	(from https://www.classcentral.com/subject/information-technology)
20:12:01	238/238	URF---	200	untouched ('OK%20(cached)')	image/png		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fgoogle-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=9655a1bf6bd0b6369238e0bba5ab0841	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/google-hz411e.png	(from https://www.classcentral.com/subject/information-technology)
20:12:02	61387/61387	---M--	200	added ('OK')	image/jpeg	etag:%22f0975dba316d3e7123b40fc439c74c99%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/946a40ccc93a.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/946a40ccc93a.jpg	(from https://www.classcentral.com/subject/information-technology)
20:12:02	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:12:03%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1afb4ed67d7d.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1afb4ed67d7d.jpg	(from https://www.classcentral.com/subject/information-technology)
20:12:02	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:12:03%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1ed7044b32fc.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1ed7044b32fc.jpg	(from https://www.classcentral.com/subject/information-technology)
20:12:03	30804/30804	---M--	200	added ('OK')	image/jpeg	etag:%22bd8ccf4d92ac0fbb91ec81c6aea118e0%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e66a9a642a0b.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/e66a9a642a0b.jpg	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:04	31305/31305	---M--	200	added ('OK')	image/jpeg	etag:%229dcd81b4efa54c186d1f422da35e3a9a%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9a903649ee09.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9a903649ee09.jpg	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:05	47385/47385	---M--	200	added ('OK')	image/png	etag:%22dd2891ad38c053e8b3c3d60191511bb5%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9d24d539018f.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9d24d539018f.png	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:05	346/346	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2022:53:10%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fnios-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=71deb990d511e32587818f6154d16739	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/nios-hzd226.png	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:05	35977/35977	---M--	200	added ('OK')	image/jpeg	etag:%224c358c5bbbdd09618bd685b299eded5b%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7f6dca93d5f1.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/7f6dca93d5f1.jpg	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:07	23306/23306	---M--	200	added ('OK')	image/jpeg	etag:%22fb06bbb41b129106b3b61bfb9e422c8b%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0bf52e64cc9d.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/0bf52e64cc9d.jpg	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:07	29710/29710	---M--	200	added ('OK')	image/jpeg	etag:%22494fea62cde952433d38bc9c09858a02%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4fb65fa2e920.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/4fb65fa2e920.jpg	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:08	23972/23972	---M--	200	added ('OK')	image/jpeg	etag:%22ebaa399900d7d8d723717508985616ce%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/59f1a0afbcc4.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/59f1a0afbcc4.jpg	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:08	49226/49226	---M--	200	added ('OK')	image/jpeg	etag:%2230f37ed6565004fa6944edb62bc22f4c%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1e790654111b.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1e790654111b.jpg	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:08	40999/40999	---M--	200	added ('OK')	image/jpeg	etag:%221c4a19ad285870bafd7a947070b3decf%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/137db2f05307.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/137db2f05307.jpg	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:09	47027/47027	---M--	200	added ('OK')	image/jpeg	etag:%222289ee63b560819cec1f7072be77b301%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ad7d4e0369ea.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/ad7d4e0369ea.jpg	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:10	76684/76684	---M--	200	added ('OK')	image/jpeg	etag:%22d4ca4c8d1c7e7fbb5aa31c5d978c6d1c%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a3ca201cd2d6.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/a3ca201cd2d6.jpg	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:11	6024/6024	---M--	200	added ('OK')	image/png	etag:%22c986eee7046dcc102d358c96284f849c%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/cb22b1af4e48.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/cb22b1af4e48.png	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:11	36993/36993	---M--	200	added ('OK')	image/jpeg	etag:%22384e953380dc3187d8b3d2728ba19c80%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/28052b3b74b7.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/28052b3b74b7.jpg	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:11	285/285	URF---	200	untouched ('OK%20(cached)')	image/png		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fpku-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=863225f498fecd81ac0ff84d0c7ae00f	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/pku-hz6e1c.png	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:13	25010/25010	---M--	200	added ('OK')	image/jpeg	etag:%22f21cd0f135473d1eeffaad155c468f1f%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/66618160829f.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/66618160829f.jpg	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:14	34345/34345	---M--	200	added ('OK')	image/jpeg	etag:%2289f53689845e3d20a76bf260be0955f2%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/20e53cecb909.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/20e53cecb909.jpg	(from https://www.classcentral.com/subject/discrete-mathematics)
20:12:15	771421/771421	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Feb%202023%2023:12:15%20GMT	https://www.classcentral.com/subject/management-and-leadership?page=2	C:/My%20Web%20Sites/CentralClassCopy/www.classcentral.com/subject/management-and-leadership4658.html	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:15	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:12:16%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fe0cfb0a186c.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/fe0cfb0a186c.jpg	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:16	11702/11702	---M--	200	added ('OK')	image/jpeg	etag:%2274e4f9fdaeacd54263e5ba56730a8e5f%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/82614fa3f03f.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/82614fa3f03f.jpg	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:16	264/264	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2000:03:44%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fupv-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=68fae8ffa94fece1944e1459a837e445	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/upv-hz68f0.png	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:17	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:12:17%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2ea094730cfb.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/2ea094730cfb.jpg	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:17	247/247	URF---	200	untouched ('OK%20(cached)')	image/png		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fanahuac-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=c5f8ea686822c8abf6217d2d64a7c5d5	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/anahuac-hzad5b.png	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:17	20526/20526	---M--	200	added ('OK')	image/jpeg	etag:%228291b24e87c8cac2833d7aad6d116d4f%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9787e204a205.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/9787e204a205.jpg	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:18	252/252	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2022:49:06%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fbritish-council-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=e24bdb787c6b43f213048a0210c39c46	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/british-council-hz17c1.png	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:18	49/49	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Feb%202023%2023:12:19%20GMT	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c20b98a1d1a3.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c20b98a1d1a3.png	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:18	132851/132851	---M--	200	added ('OK')	image/png	etag:%227eefe2606e8fee6a432442189a846153%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/23fec45ff8cc.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/23fec45ff8cc.png	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:19	21199/21199	---M--	200	added ('OK')	image/jpeg	etag:%22f7267a2d73df97005ea1502189ca2873%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c88be0ece3c0.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/c88be0ece3c0.jpg	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:19	36354/36354	---M--	200	added ('OK')	image/jpeg	etag:%22bbe310ac492a6b6cf82af81cf4eecc2f%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/19629d07035c.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/19629d07035c.jpg	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:20	30528/30528	---M--	200	added ('OK')	image/jpeg	etag:%2280a2fb20e4c9308ad053c1b2d33c2dda%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1b0f568e0fe4.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/1b0f568e0fe4.jpg	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:20	8492/8492	---M--	200	added ('OK')	image/png	etag:%22134a966b338ca09185e53528c5df6026%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/82dedab4955c.png	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/82dedab4955c.png	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:20	31270/31270	---M--	200	added ('OK')	image/jpeg	etag:%22124c7ba63e79855bfb62ade73e466dd2%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/72ee8096a4a8.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/72ee8096a4a8.jpg	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:20	18756/18756	---M--	200	added ('OK')	image/jpeg	etag:%22cb7220663d7b322c518e8c94b9ea1e0f%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6bd2950db6b0.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/6bd2950db6b0.jpg	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:20	23085/23085	---M--	200	added ('OK')	image/jpeg	etag:%223d66a90e0b45b32dc382b5e66c8b1868%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/be91b1942cb9.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/be91b1942cb9.jpg	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:21	285/285	URF---	200	untouched ('OK%20(cached)')	image/png		https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fuva-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=4723a8dba967481a54cbc853e84d6cd0	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/uva-hze9c0.png	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:21	16923/16923	---M--	200	added ('OK')	image/jpeg	etag:%220fe14402b7f91343489026315547488f%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b1f5d20d23dd.jpeg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/b1f5d20d23dd.jpg	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:22	283/283	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202023%2007:42:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fusmd-hz.png?auto=format&blur=200&h=40&ixlib=php-3.3.1&px=16&s=bac137475f4ddd31360350e91da0f810	C:/My%20Web%20Sites/CentralClassCopy/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/usmd-hz12d4.png	(from https://www.classcentral.com/subject/management-and-leadership)
20:12:22	29313/29313	---M--	200	added ('OK')	image/jpeg	etag:%22e54080aa15ec9674a2db7c80c2bbce56%22	https://d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f191254c57bf.jpg	C:/My%20Web%20Sites/CentralClassCopy/d3f1iyfxxz8i1e.cloudfront.net/courses/course_image/f191254c57bf.jpg	(from https://www.classcentral.com/subject/management-and-leadership)
